region,subvillage,longitude,latitude,gps_height,key
Kigoma,Kiduguda A,30.108421054285714,-4.5075377,1285.4285714285713,Kiduguda AKigoma
Kigoma,Kiduguda B,30.116224780000003,-4.50852085,1270.0,Kiduguda BKigoma
Kigoma,Kidyama,30.120771750000003,-4.15080879,1217.5,KidyamaKigoma
Kigoma,Kifulifuli,29.89016855666667,-4.494282930000001,1299.6666666666667,KifulifuliKigoma
Kigoma,Kifulufuli,29.89117171,-4.49493151,1305.0,KifulufuliKigoma
Kigoma,Kifunzo,30.88052581,-3.00443709,1436.0,KifunzoKigoma
Kigoma,Kiga A,30.84280707,-3.2789951,1325.0,Kiga AKigoma
Kigoma,Kiga B,30.83803115,-3.28143319,1352.0,Kiga BKigoma
Kigoma,Kigadye,30.26235613666667,-4.059569916666667,1237.3333333333333,KigadyeKigoma
Kigoma,Kigaga A,30.531393567500004,-3.79251497,1288.5,Kigaga AKigoma
Kigoma,Kigaga B,30.526518969999998,-3.78949029,1287.0,Kigaga BKigoma
Kigoma,Kigalama,30.077440108333334,-4.665523921666667,1290.5,KigalamaKigoma
Kigoma,Kiganza,31.10530751,-4.99343286,1061.0,KiganzaKigoma
Kigoma,Kiganza Centre,29.671192244000004,-4.7792102,968.0,Kiganza CentreKigoma
Kigoma,Kiganza Kati,29.667545529999998,-4.791721115,922.0,Kiganza KatiKigoma
Kigoma,Kigarama,30.48062575,-3.7126828,1230.0,KigaramaKigoma
Kigoma,Kigarika,29.88602397,-4.49353497,1290.0,KigarikaKigoma
Kigoma,Kigege,30.01735114,-4.32384994,1311.0,KigegeKigoma
Kigoma,Kigende,30.62381232,-3.62430541,1432.0,KigendeKigoma
Kigoma,Kigina Kati,30.47062138,-3.89746482,1191.0,Kigina KatiKigoma
Kigoma,Kigoma,30.13692289428571,-4.7062481257142865,1113.857142857143,KigomaKigoma
Kigoma,Kigondo A,30.184219810000002,-4.588115353333333,1198.6666666666667,Kigondo AKigoma
Kigoma,Kigondo B,30.18463173,-4.58406068,1185.0,Kigondo BKigoma
Kigoma,Kiguhu,30.118536584999998,-4.5881980975,1292.0,KiguhuKigoma
Kigoma,Kigule,30.17584873,-4.59510553,1200.0,KiguleKigoma
Kigoma,Kigunga,30.187077515,-4.28073001,1303.3333333333333,KigungaKigoma
Kigoma,Kigure,30.16967289666667,-4.5852672199999995,1222.3333333333333,KigureKigoma
Kigoma,Kigwe,30.42557512,-3.73263257,1199.0,KigweKigoma
Kigoma,Kihela A,30.64099164,-3.8231116,1349.0,Kihela AKigoma
Kigoma,Kihela B,30.6356419475,-3.8315199375,1362.75,Kihela BKigoma
Kigoma,Kihinda,30.80706341,-3.28810226,1316.0,KihindaKigoma
Kigoma,Kihinda A,30.816852,-3.28501657,1335.0,Kihinda AKigoma
Kigoma,Kihinga,29.7405102275,-4.8475524725,834.5,KihingaKigoma
Kigoma,Kihogazi,30.940148968,-3.3048997079999998,1272.4,KihogaziKigoma
Kigoma,Kijangara,30.48263193,-3.54975165,1223.0,KijangaraKigoma
Kigoma,Kikangara,30.04360337,-4.55176224,1666.0,KikangaraKigoma
Kigoma,Kikonko,30.53559181,-3.6246810050000002,1252.5,KikonkoKigoma
Kigoma,Kikulazo,29.963829105000002,-4.353997570000001,1316.5,KikulazoKigoma
Kigoma,Kikungu,29.6388149,-4.85798456,815.0,KikunguKigoma
Kigoma,Kikurazo B,30.77916583,-3.29446242,1326.0,Kikurazo BKigoma
Kigoma,Kilamvya,29.88776035,-4.36709435,1297.0,KilamvyaKigoma
Kigoma,Kilelema A,29.9969007,-4.99370687,1102.0,Kilelema AKigoma
Kigoma,Kilelema B,29.99903147,-4.99649181,1101.0,Kilelema BKigoma
Kigoma,Kilelema C,30.00582381,-4.99519646,1100.0,Kilelema CKigoma
Kigoma,Kilema A,29.99746445,-4.99068774,1100.0,Kilema AKigoma
Kigoma,Kilemba,29.8541028875,-4.833745254999999,1180.5,KilembaKigoma
Kigoma,Kilembela,29.732438728888894,-4.704989987777777,1043.6666666666667,KilembelaKigoma
Kigoma,Kilombero,30.115189684999997,-4.589714135000001,1300.0,KilomberoKigoma
Kigoma,Kilugo,29.68362544,-4.89314001,825.0,KilugoKigoma
Kigoma,Kilundo,29.672621856,-4.72371064,1015.4,KilundoKigoma
Kigoma,Kimanga,30.807790863999998,-3.436848254,1300.2,KimangaKigoma
Kigoma,Kimara,29.82414049,-4.662624290000001,1063.0,KimaraKigoma
Kigoma,Kimba,29.81185904,-5.09434692,782.5,KimbaKigoma
Kigoma,Kimbimba C,30.91645791,-3.08247615,1420.0,Kimbimba CKigoma
Kigoma,Kinagana,30.22202329,-4.76922214,1088.0,KinaganaKigoma
Kigoma,Kinani,30.539675886666668,-3.78986711,1292.6666666666667,KinaniKigoma
Kigoma,Kingoro,30.706038793333335,-3.6056673200000002,1455.0,KingoroKigoma
Kigoma,Kiniha,30.53215641,-3.53415882,1284.0,KinihaKigoma
Kigoma,Kinogono,29.89545414,-4.84983723,1033.0,KinogonoKigoma
Kigoma,Kinombe,29.88280768,-4.95641906,1025.0,KinombeKigoma
Kigoma,Kinyaba,29.7846830575,-5.3472279925,791.5,KinyabaKigoma
Kigoma,Kinyabwami,29.76352159,-4.6620426925,1558.25,KinyabwamiKigoma
Kigoma,Kinyakasanda,30.58772777,-3.51760383,1269.0,KinyakasandaKigoma
Kigoma,Kinyika,30.20563421625,-4.635321510000001,1270.125,KinyikaKigoma
Kigoma,Kirundo,29.90647104,-4.37823316,1310.0,KirundoKigoma
Kigoma,Kirundo A,30.678856566666667,-3.6257911933333333,1429.0,Kirundo AKigoma
Kigoma,Kirundo B,30.682885845,-3.6203492600000002,1444.0,Kirundo BKigoma
Kigoma,Kirundo C,30.68374173,-3.61852805,1428.0,Kirundo CKigoma
Kigoma,Kirundo D,30.68662213,-3.61038678,1450.0,Kirundo DKigoma
Kigoma,Kirundu,29.89904223,-4.37615793,1364.0,KirunduKigoma
Kigoma,Kisagarani,29.679082956666665,-4.752098506666667,999.3333333333334,KisagaraniKigoma
Kigoma,Kisagarani B,29.67397937,-4.75444144,973.0,Kisagarani BKigoma
Kigoma,Kisangani,29.64114857,-4.88403506,864.0,KisanganiKigoma
Kigoma,Kisenga,30.14829732,-4.32354386,1361.0,KisengaKigoma
Kigoma,Kishengezi B,29.83860029,-4.42969196,1576.0,Kishengezi BKigoma
Kigoma,Kishigwe,30.11165043,-4.372836142500001,1426.25,KishigweKigoma
Kigoma,Kishiha,30.15445696,-4.22643197875,1265.75,KishihaKigoma
Kigoma,Kishoko,30.25924797,-4.72704972,1122.0,KishokoKigoma
Kigoma,Kisoro,29.764629036666665,-4.4756622466666665,1675.3333333333333,KisoroKigoma
Kigoma,Kisozi,29.74132974,-4.60057944,1668.0,KisoziKigoma
Kigoma,Kisuma,30.2518128625,-4.517882054999999,1237.75,KisumaKigoma
Kigoma,Kitabambogo,30.58372274,-3.5051431749999997,1291.5,KitabambogoKigoma
Kigoma,Kitagula,30.74970118,-3.3739977,1354.0,KitagulaKigoma
Kigoma,Kitahana,30.90421924,-2.95988283,1385.0,KitahanaKigoma
Kigoma,Kitakata,29.650048185,-4.7945851975,902.5,KitakataKigoma
Kigoma,Kitale,30.64667789,-3.69656409,1379.0,KitaleKigoma
Kigoma,Kitale B,29.70333501,-4.74483331,1032.0,Kitale BKigoma
Kigoma,Kitambuka,29.82245264,-4.39590312,1632.5,KitambukaKigoma
Kigoma,Kitamo A,30.85858121,-3.00004964,1392.0,Kitamo AKigoma
Kigoma,Kitamo B,30.85536474,-2.99901863,1384.0,Kitamo BKigoma
Kigoma,Kitanga A,30.73856421,-3.40376615,1299.0,Kitanga AKigoma
Kigoma,Kitelama,29.69411106,-4.675886754,1195.4,KitelamaKigoma
Kigoma,Kitibitibi,30.0536703,-4.90306859,1160.0,KitibitibiKigoma
Kigoma,Kitkata,29.65035767,-4.80020939,885.0,KitkataKigoma
Kigoma,Kitobe,29.67021233,-4.77255026,950.0,KitobeKigoma
Kigoma,Kitobo,30.216418741999995,-4.3412756219999995,1469.0,KitoboKigoma
Kigoma,Kivoga,30.658547575,-3.392955385,1384.5,KivogaKigoma
Kigoma,Kivumu,29.989668516666665,-4.26465519,1498.6666666666667,KivumuKigoma
Kigoma,Kivuruga,30.74044379,-3.37526242,1349.0,KivurugaKigoma
Kigoma,Kiyange,30.046605825,-4.497721009999999,1670.0,KiyangeKigoma
Kigoma,Kizazi,30.47913794,-3.654827,1287.5,KizaziKigoma
Kigoma,Kizenga Kati,29.733974842,-4.749569935999999,1006.0,Kizenga KatiKigoma
Kigoma,Kizinda,30.96451784,-3.26799855,1257.0,KizindaKigoma
Kigoma,Klinzi,29.72998241,-4.60956244,1592.0,KlinziKigoma
Kigoma,Knyabwami,29.766254,-4.66314199,1595.0,KnyabwamiKigoma
Kigoma,Kolimba,30.604420129999998,-3.950257796666667,1273.3333333333333,KolimbaKigoma
Kigoma,Ktaokwa,30.87129842,-3.12811599,1479.0,KtaokwaKigoma
Kigoma,Kubadalala,30.9077565,-3.63295456,1315.0,KubadalalaKigoma
Kigoma,Kubugela,30.604142745,-3.93959145,1331.0,KubugelaKigoma
Kigoma,Kukimanga,30.97034208,-3.26818082,1247.0,KukimangaKigoma
Kigoma,Kukinama,30.43760807,-3.73327276,1208.0,KukinamaKigoma
Kigoma,Kulimba,30.60868879,-3.94942484,1282.0,KulimbaKigoma
Kigoma,Kumabuye,30.038635919999997,-4.7815094049999995,1279.5,KumabuyeKigoma
Kigoma,Kumbanga,30.271408001250006,-4.1963768437499995,1232.25,KumbangaKigoma
Kigoma,Kumekucha,30.59128507,-3.83564762,1317.0,KumekuchaKigoma
Kigoma,Kumgarika,30.710600025,-3.5988491099999997,1450.5,KumgarikaKigoma
Kigoma,Kumgaza,30.02631508,-4.50987002,1706.0,KumgazaKigoma
Kigoma,Kumgazo,30.0382752,-4.51947482,1670.0,KumgazoKigoma
Kigoma,Kumhama,30.670938665,-3.516304375,1390.5,KumhamaKigoma
Kigoma,Kumhama A,30.6768747,-3.56929499,1402.0,Kumhama AKigoma
Kigoma,Kumhasha,30.834646014999997,-3.646515805,1294.0,KumhashaKigoma
Kigoma,Kumkenga,30.70995936,-3.60788173,1414.0,KumkengaKigoma
Kigoma,Kumkobe,30.91446835,-3.32680957,1260.0,KumkobeKigoma
Kigoma,Kumkomakoma,30.85271555142857,-3.3540566528571425,1347.7142857142858,KumkomakomaKigoma
Kigoma,Kumkwabule,30.800370035,-3.400747355,1363.0,KumkwabuleKigoma
Kigoma,Kumkwabure,30.76735108,-3.3578635000000006,1338.0,KumkwabureKigoma
Kigoma,Kumlama,30.78627388,-3.5255613,1387.0,KumlamaKigoma
Kigoma,Kumlemela,30.90274453,-2.94880926,1385.0,KumlemelaKigoma
Kigoma,Kumnazi,30.62561975,-3.875002155,1315.0,KumnaziKigoma
Kigoma,Kumnege,29.735725414,-4.755067476000001,988.8,KumnegeKigoma
Kigoma,Kumnyika,30.09066423,-4.57677328,1354.5,KumnyikaKigoma
Kigoma,Kumrama,30.78491468,-3.52425446,1373.0,KumramaKigoma
Kigoma,Kumrugwe,30.8832622375,-3.367283245,1308.5,KumrugweKigoma
Kigoma,Kumsema,30.60788074,-3.61334349,1422.0,KumsemaKigoma
Kigoma,Kumsenga,29.975221975909093,-4.44232843,1304.5,KumsengaKigoma
Kigoma,Kumshindwi A,30.68116232,-3.78036256,1378.0,Kumshindwi AKigoma
Kigoma,Kumshindwi B,30.68947223,-3.77892904,1347.0,Kumshindwi BKigoma
Kigoma,Kumtukula,30.962305715000003,-3.2436152475,1288.25,KumtukulaKigoma
Kigoma,Kumtukula A,30.8790056,-3.191750525,1266.0,Kumtukula AKigoma
Kigoma,Kumubundu,29.97814857,-4.6708743,1474.0,KumubunduKigoma
Kigoma,Kumugarika,30.70660024,-3.59423675,1449.0,KumugarikaKigoma
Kigoma,Kumuhama,29.90089257,-4.843708473333334,1042.6666666666667,KumuhamaKigoma
Kigoma,Kumunzoya,30.839494943333335,-3.4261296333333333,1352.6666666666667,KumunzoyaKigoma
Kigoma,Kumusema,30.612857715,-3.60782358,1434.0,KumusemaKigoma
Kigoma,Kumutukula,30.91004338,-2.9245793,1349.0,KumutukulaKigoma
Kigoma,Kumutukura,30.90988592,-2.9270369,1346.0,KumutukuraKigoma
Kigoma,Kumuyange,30.752158164999997,-3.368648325,1373.0,KumuyangeKigoma
Kigoma,Kumuyumpu,30.95958386,-3.27387466,1257.0,KumuyumpuKigoma
Kigoma,Kumwai,30.66586431857143,-3.6123393871428573,1372.7142857142858,KumwaiKigoma
Kigoma,Kumwambu,30.695089503333335,-3.5963025300000004,1429.6666666666667,KumwambuKigoma
Kigoma,Kumwayi,30.503994755,-3.595999965,1286.75,KumwayiKigoma
Kigoma,Kumweluro,30.726716670000002,-3.58280514,1466.0,KumweluroKigoma
Kigoma,Kumweluro A,30.72288516,-3.58305004,1494.0,Kumweluro AKigoma
Kigoma,Kumwerulo A,30.61733963,-3.89932953,1378.0,Kumwerulo AKigoma
Kigoma,Kumyange,30.66904198,-3.45722267,1383.0,KumyangeKigoma
Kigoma,Kungugo,29.740359499999997,-4.842183690000001,839.0,KungugoKigoma
Kigoma,Kurusunu,30.467244025,-3.70962074,1216.0,KurusunuKigoma
Kigoma,Kurutale,30.55969642,-3.6181505,1280.0,KurutaleKigoma
Kigoma,Kusini,29.746377411999998,-4.901992348,826.6,KusiniKigoma
Kigoma,Kutwinembi,30.46890603,-3.62382547,1227.0,KutwinembiKigoma
Kigoma,Kwaga A,29.961290036666668,-4.83724916,1111.6666666666667,Kwaga AKigoma
Kigoma,Kwaga B,29.96374815571429,-4.840266007142857,1109.857142857143,Kwaga BKigoma
Kigoma,Kwanguge,30.429151822500003,-4.2789104125,1153.75,KwangugeKigoma
Kigoma,Kwikungu,30.143809830000002,-4.32832591,1398.5,KwikunguKigoma
Kigoma,Kwisenga,30.838693685000003,-3.6454670250000003,1289.0,KwisengaKigoma
Kigoma,Kwitangi,30.04416921875,-4.71307741625,1297.125,KwitangiKigoma
Kigoma,Kwitanki,30.275262597142863,-4.479104354285714,1363.5714285714287,KwitankiKigoma
Kigoma,Laba A,29.9931411525,-4.9910743475,1098.0,Laba AKigoma
Kigoma,Labilo,30.03488249,-4.62251737,1565.0,LabiloKigoma
Kigoma,Lamvya,29.75480505333333,-4.622279416666666,1589.6666666666667,LamvyaKigoma
Kigoma,Lamvyia,29.75737602,-4.6214571,1616.0,LamvyiaKigoma
Kigoma,Legeza Mwendo,30.487735569999998,-3.5954563000000004,1345.0,Legeza MwendoKigoma
Kigoma,Linda,30.454387085,-3.7461193799999997,1236.0,LindaKigoma
Kigoma,Lubona A,29.98633461,-4.9929587999999985,1104.0,Lubona AKigoma
Kigoma,Lubona B,29.984446515000002,-4.995798134999999,1082.5,Lubona BKigoma
Kigoma,Lubona C,29.98015755,-4.99057689,1101.0,Lubona CKigoma
Kigoma,Lubuga,30.145266875,-4.321525885,1369.5,LubugaKigoma
Kigoma,Lufiti,29.736539712222218,-4.854900367777778,815.6666666666666,LufitiKigoma
Kigoma,Lugimba,30.71605109,-3.63276174,1362.0,LugimbaKigoma
Kigoma,Lugoma,30.208150650000004,-4.3393110466666664,1415.6666666666667,LugomaKigoma
Kigoma,Lugongo,30.01714289,-4.7268928500000005,1117.5,LugongoKigoma
Kigoma,Lugongo A,30.86729691,-2.98442776,1378.0,Lugongo AKigoma
Kigoma,Lugongoni,29.98400078571429,-4.992006464285714,912.8571428571429,LugongoniKigoma
Kigoma,Lugongoni B,31.050012257499997,-5.120252345,1078.5,Lugongoni BKigoma
Kigoma,Luguvu,30.1180191,-4.82902659,1124.0,LuguvuKigoma
Kigoma,Luhororo,29.815392289999995,-4.461330505,1610.8,LuhororoKigoma
Kigoma,Lukalanka,29.924375565,-4.888471995,1012.0,LukalankaKigoma
Kigoma,Lukele,30.589442645,-3.60108906,1337.5,LukeleKigoma
Kigoma,Lukinzo,29.764535425,-4.636815390000001,1630.5,LukinzoKigoma
Kigoma,Lulengela,29.96262842666667,-4.369301476666666,1328.3333333333333,LulengelaKigoma
Kigoma,Lusalasi,30.7913212,-3.29602924,1331.0,LusalasiKigoma
Kigoma,Lusange,30.500029689999998,-3.6667896200000003,1239.0,LusangeKigoma
Kigoma,Lusarasi,30.79246635,-3.30281496,1410.2,LusarasiKigoma
Kigoma,Lusenga,30.75456144,-3.36247645,1380.0,LusengaKigoma
Kigoma,Lusimbi,29.66730934,-4.86508543,840.5,LusimbiKigoma
Kigoma,Lusumwe,29.72600416,-4.6191746,1577.0,LusumweKigoma
Kigoma,Lutale,29.66206658,-4.91407721,787.0,LutaleKigoma
Kigoma,Lyfiti,29.73470737,-4.85830728,819.0,LyfitiKigoma
Kigoma,Mabamba Mjini,30.499914776000004,-3.595082024,1289.4,Mabamba MjiniKigoma
Kigoma,Machazo,29.82545411,-5.18341955,777.0,MachazoKigoma
Kigoma,Madukani,30.33058905,-3.934105966666666,1421.3333333333333,MadukaniKigoma
Kigoma,Maendeleo,30.188619005,-4.4128696199999995,1081.5,MaendeleoKigoma
Kigoma,Mafundikani,29.792022430000003,-5.321583545,778.0,MafundikaniKigoma
Kigoma,Magarama A,30.687056400000003,-3.77226065,1381.0,Magarama AKigoma
Kigoma,Magewezi B,30.86154047,-3.16028694,1605.0,Magewezi BKigoma
Kigoma,Magharibi,29.657235763333333,-4.82692561,879.3333333333334,MagharibiKigoma
Kigoma,Magomeni,30.117430288,-4.439850622,1560.0,MagomeniKigoma
Kigoma,Magurusi,30.147247945,-4.53831838,1223.0,MagurusiKigoma
Kigoma,Mahembe Kati,29.73234953285714,-4.808086184285714,970.8571428571429,Mahembe KatiKigoma
Kigoma,Mahonga,30.18162696,-4.39275223,1500.0,MahongaKigoma
Kigoma,Majengo,30.214965439000004,-4.489399027999999,1197.7666666666667,MajengoKigoma
Kigoma,Majengo A,29.931387396,-4.8061041620000005,1140.4,Majengo AKigoma
Kigoma,Majengo B,29.818295352,-4.742334148,1106.6,Majengo BKigoma
Kigoma,Majengo Mapya,30.58360761,-3.56874837,1311.0,Majengo MapyaKigoma
Kigoma,Makingi A,30.62278791,-3.56992741,1342.0,Makingi AKigoma
Kigoma,Makingi B,30.62307709,-3.57764641,1306.0,Makingi BKigoma
Kigoma,Makungu,30.076049675,-4.24784275,1286.0,MakunguKigoma
Kigoma,Malagarasi,30.73040288,-3.57942473,1450.0,MalagarasiKigoma
Kigoma,Maliba A,30.56041976,-3.58612137,1337.0,Maliba AKigoma
Kigoma,Maliba B,30.55726507,-3.57558703,1319.0,Maliba BKigoma
Kigoma,Malonzi,29.922991273333334,-4.803877389999999,991.0,MalonziKigoma
Kigoma,Malulu,30.7614385,-3.53146557,1364.0,MaluluKigoma
Kigoma,Malumba A,30.91795456,-3.24947913,1300.0,Malumba AKigoma
Kigoma,Mandela,30.605433298333335,-3.945688518333333,1307.0,MandelaKigoma
Kigoma,Manuka,30.12182547,-4.66376491,1263.0,ManukaKigoma
Kigoma,Manyovu,30.1740006,-4.713073857142857,1105.7142857142858,ManyovuKigoma
Kigoma,Mapambano,30.917884695000005,-2.95483838,1393.5,MapambanoKigoma
Kigoma,Marumba,30.92109091,-3.23056161,1298.5,MarumbaKigoma
Kigoma,Marumba B,30.91741953,-3.24086691,1279.0,Marumba BKigoma
Kigoma,Masanga,29.656901645,-4.865608164999999,822.5,MasangaKigoma
Kigoma,Masanza,30.114504760000003,-4.5152642375,1267.25,MasanzaKigoma
Kigoma,Mashariki Luhobe,29.66115325,-4.82935379,852.0,Mashariki LuhobeKigoma
Kigoma,Matiazo A,29.743038000000002,-4.889309,799.25,Matiazo AKigoma
Kigoma,Matiazo B,29.744114404999998,-4.891519165,811.5,Matiazo BKigoma
Kigoma,Matiazo C,29.749069300000002,-4.887243536666666,826.5,Matiazo CKigoma
Kigoma,Matyazo A,29.746810686666667,-4.631046609999999,1593.0,Matyazo AKigoma
Kigoma,Matyazo B,29.747284283750002,-4.64211199625,1617.0,Matyazo BKigoma
Kigoma,Mawasiliano,29.775850995,-4.441474025,1726.0,MawasilianoKigoma
Kigoma,Mazungwe,30.042925955714285,-4.921996905714286,1126.7142857142858,MazungweKigoma
Kigoma,Mbagana,30.00117931,-4.668872900000001,1544.0,MbaganaKigoma
Kigoma,Mbalizi,29.686337725,-4.699048515,1107.0,MbaliziKigoma
Kigoma,Mbanga,29.95945526,-4.35948895,1309.0,MbangaKigoma
Kigoma,Mbizi A,30.74810816,-3.61338852,1420.0,Mbizi AKigoma
Kigoma,Mbizi B,30.75209216,-3.61625887,1394.0,Mbizi BKigoma
Kigoma,Mbizi Chini,30.977049264999998,-3.2682227399999997,1240.5,Mbizi ChiniKigoma
Kigoma,Mbonaliva,30.25763479,-4.60973699,1159.0,MbonalivaKigoma
Kigoma,Mbuga,30.300849720000002,-4.668773985,1128.0,MbugaKigoma
Kigoma,Mbugani,30.720818545,-3.7975035874999996,1284.5,MbuganiKigoma
Kigoma,Mbugani A,30.90004635,-3.32367127,1289.0,Mbugani AKigoma
Kigoma,Mbugani B,30.90178796,-3.32820399,1281.0,Mbugani BKigoma
Kigoma,Mbwere,29.79534963,-4.52419649,1538.0,MbwereKigoma
Kigoma,Mbweru,29.801011213333336,-4.522128606666667,1516.6666666666667,MbweruKigoma
Kigoma,Mgandasi,30.111695975,-4.594265324999999,1312.75,MgandasiKigoma
Kigoma,Mganza Kati,31.04400241875,-5.06573372,1107.0,Mganza KatiKigoma
Kigoma,Mgara A,29.65868402,-4.83662294,856.0,Mgara AKigoma
Kigoma,Mgaraganza,29.64424637888889,-4.768502527777779,971.0,MgaraganzaKigoma
Kigoma,Mgembezi,30.86323873,-3.15926729,1608.5,MgembeziKigoma
Kigoma,Mgeo,29.668580365,-4.8641533033333335,823.6666666666666,MgeoKigoma
Kigoma,Mgera A,29.658682986666665,-4.83342019,849.0,Mgera AKigoma
Kigoma,Mgera B,29.66065356,-4.8319749299999994,850.0,Mgera BKigoma
Kigoma,Mgharibi,29.65667202,-4.82704029,879.0,MgharibiKigoma
Kigoma,Mgombe A,30.29939218,-4.445504584,1336.4,Mgombe AKigoma
Kigoma,Mgombe B,30.295688265,-4.44831143,1357.0,Mgombe BKigoma
Kigoma,Mgwanda B,30.830611895,-3.2857671450000003,1344.5,Mgwanda BKigoma
Kigoma,Mgwanda D,30.87434965,-3.27456413,1332.0,Mgwanda DKigoma
Kigoma,Mhinda Kati,29.809467454444448,-4.528293042222221,1513.0,Mhinda KatiKigoma
Kigoma,Mhororo,30.2312691575,-4.188101445,1286.25,MhororoKigoma
Kigoma,Mibale,30.77414315,-3.51970236,1403.0,MibaleKigoma
Kigoma,Mibangani,29.91678728333333,-4.87662111,1028.0,MibanganiKigoma
Kigoma,Mibangani A,30.025290326666667,-4.9413711199999995,1078.3333333333333,Mibangani AKigoma
Kigoma,Mibangani B,30.020915786666666,-4.939831036666667,1066.0,Mibangani BKigoma
Kigoma,Miembeni,29.739296543333335,-4.89671639,805.4444444444445,MiembeniKigoma
Kigoma,Migazini,30.90644932,-5.10023607,1080.0,MigaziniKigoma
Kigoma,Migogwe,30.04738665,-4.709986925,1284.0,MigogweKigoma
Kigoma,Migombani,30.825622606666666,-3.4969779533333334,1362.2222222222222,MigombaniKigoma
Kigoma,Mihesu,30.107768473333334,-4.375666056666667,1415.6666666666667,MihesuKigoma
Kigoma,Mikamba,29.792555635,-5.3286731849999995,787.0,MikambaKigoma
Kigoma,Mikobe,30.873560896666664,-3.1211878933333335,1480.3333333333333,MikobeKigoma
Kigoma,Mikoni,30.447432310000003,-3.7931477449999997,1222.5,MikoniKigoma
Kigoma,Milinzi,29.767604724999998,-4.682637747499999,1502.0,MilinziKigoma
Kigoma,Minazi,30.11213302,-4.16651609,1218.0,MinaziKigoma
Kigoma,Minyinya,30.65579088,-3.55891476,1379.0,MinyinyaKigoma
Kigoma,Mirangu,30.31532554,-4.18569722,1241.0,MiranguKigoma
Kigoma,Misezero,30.7184087,-3.55890555,1404.0,MisezeroKigoma
Kigoma,Misheni,30.049900219999998,-4.68492597,1280.0,MisheniKigoma
Kigoma,Mission,30.4922970325,-3.5952437125,1258.5,MissionKigoma
Kigoma,Misufini,30.961521626666666,-3.276694486666667,1275.0,MisufiniKigoma
Kigoma,Mjabibi,30.29561667,-4.99567213,1211.0,MjabibiKigoma
Kigoma,Mjigojigo,30.64073136,-3.57548269,1330.0,MjigojigoKigoma
Kigoma,Mjini A,30.905741822499998,-3.2537465450000003,1301.5,Mjini AKigoma
Kigoma,Mkabogo,29.768731360000004,-4.670139665,1541.5,MkabogoKigoma
Kigoma,Mkamba,30.583675896666666,-4.57924058,1104.6666666666667,MkambaKigoma
Kigoma,Mkangwa,29.74902633,-4.74598849,995.0,MkangwaKigoma
Kigoma,Mkatanga,29.935783045,-4.80656418,1037.0,MkatangaKigoma
Kigoma,Mkayogolo,29.6878412,-4.75124221,1015.0,MkayogoloKigoma
Kigoma,Mkese,29.697272520000002,-4.910520076666667,851.3333333333334,MkeseKigoma
Kigoma,Mkesha A,30.28574926,-4.467998125,1333.5,Mkesha AKigoma
Kigoma,Mkesha B,30.28168435125,-4.47009797625,1345.875,Mkesha BKigoma
Kigoma,Mkibila,30.02719935,-4.82618873,1259.0,MkibilaKigoma
Kigoma,Mkibira,30.026421393333333,-4.822299676666666,1245.0,MkibiraKigoma
Kigoma,Mkike,30.42539909,-3.81684955,1187.0,MkikeKigoma
Kigoma,Mkiki,30.42190095,-3.80787461,1210.0,MkikiKigoma
Kigoma,Mkoronga,31.0403483,-5.11412457,1072.0,MkorongaKigoma
Kigoma,Mkoza,29.830514828333335,-4.652088038333333,1062.1666666666667,MkozaKigoma
Kigoma,Mkuyuni,30.902586022500003,-3.1510390624999998,1347.25,MkuyuniKigoma
Kigoma,Mkwanga,29.748722756666666,-4.7426592,1009.6666666666666,MkwangaKigoma
Kigoma,Mlalangone,30.28541903,-4.66091827,1136.0,MlalangoneKigoma
Kigoma,Mlalankone,30.289327389999997,-4.663379194999999,1136.0,MlalankoneKigoma
Kigoma,Mlambo,30.101712810000002,-4.598311655,1316.0,MlamboKigoma
Kigoma,Mlangala,29.74318039,-4.60601546,1607.0,MlangalaKigoma
Kigoma,Mlangalanga A,30.9344055,-3.25411718,1294.0,Mlangalanga AKigoma
Kigoma,Mlangalanga B,30.91638316,-3.25820275,1317.0,Mlangalanga BKigoma
Kigoma,Mlati,29.652968077500002,-4.75727891,975.25,MlatiKigoma
Kigoma,Mlega,29.70850769,-4.75242662,1073.0,MlegaKigoma
Kigoma,Mlege,29.705537745,-4.7503466575,1050.5,MlegeKigoma
Kigoma,Mlengasemo,30.72083335,-3.61627663,1423.0,MlengasemoKigoma
Kigoma,Mlesha,30.75751457,-3.60660724,1424.0,MleshaKigoma
Kigoma,Mlesi,29.7220285,-4.62163337,1553.0,MlesiKigoma
Kigoma,Mlima Ndabaneze,30.65026741,-3.55486258,1352.0,Mlima NdabanezeKigoma
Kigoma,Mlimani,30.99275864666667,-3.2534860066666664,1222.6666666666667,MlimaniKigoma
Kigoma,Mlubanga,30.28969409,-4.484292946666667,1340.3333333333333,MlubangaKigoma
Kigoma,Mlugano,30.284071086666668,-4.481134613333334,1352.0,MluganoKigoma
Kigoma,Mnazi,30.62485947,-3.88782885,1345.0,MnaziKigoma
Kigoma,Mnazi Mmoja,30.39129813,-5.1059663749999995,993.0,Mnazi MmojaKigoma
Kigoma,Mnazimmoja,30.58379827,-3.83662939,1295.0,MnazimmojaKigoma
Kigoma,Mnyika,30.134920905,-4.317275385,1360.5,MnyikaKigoma
Kigoma,Mpebhe,30.73666927,-3.54817444,1346.0,MpebheKigoma
